year,cik_number,mktcap
2018,0000867038,26011009
2018,0001018979,1092415140
2018,0001001463,3681116
2018,0000882800,4501105
2018,0000839470,9286566
2018,0000855612,310552409
2018,0001110607,11987640
2018,0000850460,1047715653
2018,0000877890,13807692573
2018,0000886744,186348066
2018,0000860731,7214137900
2018,0000882184,15876448521
2018,0000878726,139848772
2018,0000105744,2984709
2018,0000944809,1764857939
2018,0000946822,5598462
2018,0000889900,2250230305
2018,0001056358,44767385
2018,0000918646,3869251361
2018,0000919567,6651311
2018,0000909724,51995900
2018,0000931336,348235984
2018,0001108645,13726966
2018,0000946563,19436541
2018,0000949961,44478596
2018,0001028215,1113437470
2018,0000045012,23285309816
2018,0001043000,212675610
2018,0001077428,2563777185
2018,0001038357,22419174674
2018,0001083490,32422589
2018,0001522727,1167767413
2018,0001286225,4525600598
2018,0001084991,215646019
2018,0001095315,98800201
2018,0001102238,193084702
2018,0001108345,3056160
2018,0001080029,12377
2018,0001088413,11060868
2018,0001165002,306626824
2018,0001168455,116526731
2018,0001177609,6954924282
2018,0001175680,104597211
2018,0001399352,7183007
2018,0001185348,1104041508
2018,0001219601,5619855201
2018,0001224608,2449982570
2018,0001333835,1133648385
2018,0001346830,514118254
2018,0001303942,254092783
2018,0001421182,773995609
2018,0000816761,4534152000
2018,0001401521,714403722
2018,0001425205,1090050370
2018,0001579157,137255116
2018,0001437822,5827961
2018,0001438943,25224988
2018,0000062362,9395000
2018,0000319655,223722230
2018,0000319654,274993104
2018,0000710752,543505102
2018,0000881787,80344545
2018,0000908311,664809222
2018,0000883902,908772688
2018,0000724445,2760417
2018,0000773910,22107674821
2018,0001392972,1166508447
2018,0000926423,48235208
2018,0000894627,87522152
2018,0001257640,1335256734
2018,0001083220,20661526
2018,0000949039,1263552664
2018,0001069308,202266127
2018,0000918545,156
2018,0000878932,26495567
2018,0001262823,8546873686
2018,0000885978,1298285371
2018,0001040593,1034452253
2018,0001016281,297206409
2018,0001001115,186279459
2018,0000935419,287771039
2018,0000943861,160594461
2018,0001051470,45065202375
2018,0001062822,703344655
2018,0001021860,9852520576
2018,0001121484,856499376
2018,0001000753,3903387694
2018,0001031203,1010870174
2018,0001020710,489155818
2018,0001022321,2263299328
2018,0001024095,6172974
2018,0001024725,1563612000
2018,0001035983,1622704236
2018,0001158114,305493376
2018,0001048268,413507952
2018,0001061219,53671647848
2018,0001070423,14554495613
2018,0001073429,593422316
2018,0001175535,487617014
2018,0000768216,230197
2018,0001379006,30353401
2018,0001156041,11810837
2018,0001162112,245360950
2018,0001339469,75979297
2018,0001359687,53076914
2018,0001270200,1166964
2018,0001283630,5671733205
2018,0001358071,20583717727
2018,0001369568,197259369
2018,0000906345,8200556581
2018,0000796343,122467820291
2018,0000814549,1330858393
2018,0000772406,2488121297
2018,0000896878,52405592125
2018,0000828146,13613846
2018,0000858877,198884904977
2018,0000766829,1579255951
2018,0001036188,101507478
2018,0000817720,1743514850
2018,0001023731,1932224973
2018,0000813672,12267534031
2018,0000878526,1148727256
2018,0000886163,2884130553
2018,0000849399,14695601511
2018,0000882508,69870215
2018,0000743988,32098650479
2018,0001038133,653434327
2018,0000096869,430546603
2018,0000851310,409213282
2018,0000914025,1819977309
2018,0001006045,63892455
2018,0000916457,5487469472
2018,0000851520,2637536130
2018,0000897723,1875716754
2018,0000861459,1889019884
2018,0001159167,2318488302
2018,0001342423,435548583
2018,0000879911,9095990
2018,0000890394,7129933
2018,0001002047,17838294389
2018,0001626853,258555387
2018,0000746210,6276438
2018,0000727273,252525712
2018,0001375365,1151589242
2018,0000921299,3932784328
2018,0001057083,78663769
2018,0000920522,16199822879
2018,0001082324,160230290
2018,0001011006,35083144045
2018,0001126741,171282524
2018,0000915912,24057638208
2018,0001035267,54692850146
2018,0001122904,1643416368
2018,0001006820,3393193
2018,0001043604,9288104851
2018,0001078271,922504822
2018,0001065088,27026559182
2018,0001089907,124466150
2018,0001036044,55736693
2018,0001051343,83047214
2018,0001035201,2290920873
2018,0001082923,2817399627
2018,0001066194,411990585
2018,0001280452,4930395000
2018,0001053352,490785965
2018,0001115128,1016622629
2018,0001101239,28342474131
2018,0001088856,1542703182
2018,0001162461,236643193
2018,0001162194,338960876
2018,0001090872,20653079000
2018,0001474439,251275367
2018,0001484565,36654263
2018,0001118417,495319629
2018,0001107843,2943198932
2018,0001127371,260340891
2018,0001479290,744561706
2018,0001131324,2326701692
2018,0001173489,483823489
2018,0001160958,1418186496
2018,0001262039,11999173590
2018,0001138639,698197038
2018,0001664703,208235764
2018,0001178670,7376815951
2018,0001301787,229649641
2018,0001500435,483797932
2018,0001159275,8434930
2018,0000719413,1133270482
2018,0001415684,9120141
2018,0001401667,776047142
2018,0001412347,154181
2018,0000845819,11529800
2018,0001006655,326739426
2018,0001172102,25824116
2018,0000013156,56234452
2018,0001070154,3705302914
2018,0001428522,750946608
2018,0001433270,2977709311
2018,0001437578,6471822193
2018,0001448324,7381491
2018,0001464666,6338696
2018,0001512673,17298024909
2018,0001486159,1758516548
2018,0001486957,3774300096
2018,0001497770,1351072478
2018,0001133421,42519466000
2018,0001513525,33567994
2018,0001510247,323037
2018,0001522420,274326593
2018,0001532286,680014156
2018,0001739936,1534718062
2018,0001705284,115961603
2018,0001540729,282955117
2018,0001544206,775851249
2018,0001637913,840825000
2018,0001548309,47674475
2018,0001549346,1261680259
2018,0001639300,4989624394
2018,0001563407,360276428
2018,0001276520,2333527716
2018,0001628104,6058824
2018,0001493225,671305830
2018,0001568669,485311817
2018,0001571996,8535298000
2018,0001579298,11585394928
2018,0001573166,1750932
2018,0001610114,338453331
2018,0001577670,1518255204
2018,0001581091,545695158
2018,0001044378,3493234
2018,0001009891,19836864
2018,0001590955,7177241631
2018,0001176948,1831368163
2018,0001505413,61369998
2018,0001538822,63276379
2018,0000101538,39571758
2018,0000860413,1393212263
2018,0001455926,1182756
2018,0000750004,1639710695
2018,0001106290,2779863
2018,0000868671,3348749347
2018,0001172358,472575902
2018,0001339605,729696880
2018,0001175483,262746253
2018,0001469443,15136494
2018,0001310114,100139342
2018,0001691303,1271957801
2018,0001661920,89925516
2018,0001711279,299832884
2018,0000216228,4228452040
2018,0001666700,122696161000
2018,0001713909,11819547
2018,0001676479,259515489
2018,0001671584,28966686
2018,0001669779,425316281
2018,0001675149,4957012000
2018,0001669600,2130931380
2018,0001667161,84233802
2018,0001676667,54249961
2018,0001098125,139421
2018,0001672326,3486564
2018,0001673358,12710381000
2018,0001667939,33035301
2018,0001667944,21107105
2018,0001673985,725401812
2018,0001674168,2557485000
2018,0001674862,5235060000
2018,0001674930,57279283
2018,0001675033,83621347
2018,0001693577,139515277
2018,0001675192,45122810
2018,0001677576,443723556
2018,0001677703,2246025000
2018,0001704715,649173407
2018,0001722010,139998206
2018,0001679426,3508431430
2018,0001022652,304577550
2018,0001668340,50249986
2018,0001708035,2008097169
2018,0001681622,1089423000
2018,0001682852,4953759570
2018,0001682220,60365009
2018,0001681714,1439159701
2018,0001698022,512047243
2018,0001689084,29554036
2018,0001685040,3614965497
2018,0001685071,213787061
2018,0001692115,3781542874
2018,0001685715,1944264677
2018,0001686850,48796368
2018,0001611277,65294741
2018,0001687229,10453248388
2018,0001705696,6952910095
2018,0001688852,342906290
2018,0001688941,356457177
2018,0001689796,4209130300
2018,0001701605,8862052965
2018,0001690769,175957183
2018,0001690680,1114314735
2018,0001690820,1304406138
2018,0001693256,509761949
2018,0001692787,579203551
2018,0001696558,83427879
2018,0001691337,358906313
2018,0001701114,79315271
2018,0001615817,908897882
2018,0001694028,907929162
2018,0001697416,2624341
2018,0001697500,331116233
2018,0001695357,66112264
2018,0001627014,6731948000
2018,0001697851,12198952
2018,0001698530,157027318
2018,0001705873,714447108
2018,0001699039,46165000
2018,0001222333,28426796539
2018,0001278680,11555057964
2018,0000008328,8775328
2018,0000215466,890092360
2018,0001375618,24411243
2018,0001288750,4785616
2018,0000788611,13050306
2018,0000887247,106405556
2018,0001145724,98280993
2018,0001030192,19617645
2018,0001325964,56142739
2018,0001057877,4689552821
2018,0001173431,29988977853
2018,0001176316,449406738
2018,0001297989,1802587254
2018,0001702744,1270486314
2018,0001691507,88197524
2018,0001704235,116203025
2018,0001704720,1230271000
2018,0001704596,626078124
2018,0001533924,190019993
2018,0001699018,24661990
2018,0001720893,60391802
2018,0001708599,112513700
2018,0001707178,730737858
2018,0001746466,141790083
2018,0001708301,813915812
2018,0001708055,513423555
2018,0001708405,28771019
2018,0001752036,139493701
2018,0001710366,880840545
2018,0001737953,481664304
2018,0001712923,553120957
2018,0001717556,23684519
2018,0001713863,106952059
2018,0001720116,69196969
2018,0001086313,928670
2018,0001716697,265734940
2018,0001716188,19447362
2018,0001717307,1279966855
2018,0001703489,235218972
2018,0001709017,66323373
2018,0001723089,2094389670
2018,0001720201,22325492
2018,0001724670,3306544000
2018,0001722684,4499992000
2018,0001647088,944855737
2018,0001724965,883822117
2018,0001737287,3271528367
2018,0001725579,1467406811
2018,0001725526,528987664
2018,0001733186,2054525000
2018,0001726173,234956135
2018,0001398733,157135770
2018,0001727263,2249525000
2018,0001728688,208754958
2018,0001735184,472520376
2018,0001721741,45746684
2018,0001730346,242842961
2018,0001731348,5396181546
2018,0001742924,2014800000
2018,0001733998,1743949447
2018,0001734875,41310857
2018,0001735828,163921104
2018,0001405495,2248140279
2018,0001739940,46252027163
2018,0001737204,1102430367
2018,0001740332,2526963000
2018,0001739445,1350320000
2018,0001413754,37204040
2018,0001739104,11528157000
2018,0001722992,306596151
2018,0001724009,72021134
2018,0000101594,9015828
2018,0000032567,2664997
2018,0000318306,342323624
2018,0000356590,29995037
2018,0001043894,1252457
2018,0001325702,215002385
2018,0001321741,380740537
2018,0001393772,110628714
2018,0001413119,40027311
2018,0001399855,27632619
2018,0001371285,850871489
2018,0001742089,52984642
2018,0000733269,3721853187
2018,0001750735,110004671
2018,0001770561,2087432937
2018,0001446159,8043438
2018,0000024545,10987374816
2018,0000726293,114232110
2018,0000046129,423908030
2018,0000084112,42480223
2018,0000315449,46115673
2018,0000010254,129322971
2018,0000034067,523236814
2018,0000773141,1591435682
2018,0000066418,10098618
2018,0000056868,143565940
2018,0000276720,267346102
2018,0001258602,1531357444
2018,0000024090,369082456
2018,0000314203,613906731
2018,0000316736,693500
2018,0000927003,1652335143
2018,0000724004,891687176
2018,0000722723,698275124
2018,0000725363,110772867
2018,0000088000,31640851
2018,0000812152,2521546
2018,0000738214,12339508
2018,0000775057,941635
2018,0000773717,10081374
2018,0000787253,76717848
2018,0001052054,14358661
2018,0000788965,152997344
2018,0000798528,28194806
2018,0001499684,906371
2018,0000811222,539849
2018,0000814926,7226322
2018,0001493137,12638698
2018,0000821483,666250462
2018,0000844856,6662351
2018,0000727207,623285544
2018,0000835662,287838699
2018,0000851726,24837200
2018,0000832488,108551960
2018,0000869531,2886209
2018,0000825324,57993708
2018,0000930775,3872049
2018,0000875729,13644159
2018,0001058090,11998278504
2018,0000792935,10431895
2018,0000788920,28946198
2018,0000911147,217555529
2018,0000917225,13527495
2018,0001355096,8201322883
2018,0001013880,1319736196
2018,0001487782,36118744
2018,0001160308,265924803
2018,0001104280,2825966
2018,0001365388,2148866
2018,0001035354,430679977
2018,0001031029,246452714
2018,0001039466,1614918
2018,0001103137,18200000
2018,0001062128,3092592
2018,0001043156,2088499
2018,0001100412,3534490582
2018,0001108967,35117475
2018,0001160791,230874704
2018,0001107421,266250171
2018,0001265131,1686643873
2018,0001103640,1352869
2018,0001102358,3860145
2018,0001096938,117131576
2018,0001167419,21889768
2018,0001222929,1075570355
2018,0001171759,346775545
2018,0001134765,544569
2018,0001164727,18456677713
2018,0001245791,10829647
2018,0001300317,1414374
2018,0001309402,542942717
2018,0001045742,17640531
2018,0000810332,320488098
2018,0000842013,26275482
2018,0001099132,4110114
2018,0001282980,69437
2018,0001108426,3272967422
2018,0001124653,9844359
2018,0001261654,66997409
2018,0000720500,80034561
2018,0000764622,9549193421
2018,0001253965,34096547
2018,0000833079,1467557664
2018,0000827054,19658944124
2018,0000889971,59182550
2018,0001069183,2572973462
2018,0000911109,1418985160
2018,0000932696,1445796552
2018,0001053691,6718240
2018,0001309057,60296559
2018,0001022505,83564484
2018,0001078037,3999194
2018,0001075656,17526943
2018,0001220754,768815032
2018,0001083848,4803377
2018,0001083743,38189610
2018,0001085596,6761872
2018,0001080448,4497482
2018,0001448558,11885387
2018,0001133062,4657198
2018,0001378624,324882240
2018,0001368637,20766114
2018,0001232582,404153720
2018,0001353283,18449233174
2018,0000059255,654627912
2018,0000109380,7829621663
2018,0000025743,906327316
2018,0001138476,14239999
2018,0001108827,1333020329
2018,0000793733,2307785967
2018,0001445942,8831011
2018,0000275053,156510001
2018,0000706698,310237343
2018,0000924383,100786364
2018,0001651932,16725500
2018,0000862651,70533583
2018,0000728385,18299067
2018,0000720875,23257019
2018,0000840715,10383169
2018,0000886206,356037919
2018,0000888981,2066911
2018,0000748790,1775309
2018,0000807863,266467384
2018,0000831489,231261
2018,0001083446,676580137
2018,0000886093,351070
2018,0000811240,20448369
2018,0000819913,193047239
2018,0000856982,3060263403
2018,0000824142,1826434539
2018,0000843212,5442489
2018,0001082733,3029787
2018,0000829323,34705929
2018,0000093205,123719825
2018,0000826326,57099851
2018,0000357097,13972473
2018,0001391135,3447838
2018,0000894560,4400000
2018,0000899923,2612417714
2018,0000802257,3130976
2018,0000896264,2822763433
2018,0000925297,3610481
2018,0000945828,1007058
2018,0001092796,595429560
2018,0001029125,17712079
2018,0001045942,10261485
2018,0001011395,6030345
2018,0000700764,8411314
2018,0001021561,3406837935
2018,0001098996,12634467
2018,0001081745,1772942
2018,0001128281,2635213
2018,0001158463,4894866739
2018,0001113313,568717
2018,0000925660,4828900
2018,0001074871,3553943
2018,0001091983,3527364
2018,0001636286,564392797
2018,0001187953,8211411
2018,0001084475,112382
2018,0001094084,15135402
2018,0001086303,12387192
2018,0001130713,436543560
2018,0001098880,50477838
2018,0001103090,3060483
2018,0001357671,14678497
2018,0001063537,81279279
2018,0000823546,113442080
2018,0001101026,21697457
2018,0001392380,16935249
2018,0000042316,57520060
2018,0000701719,12382523
2018,0000080420,415903559
2018,0000004457,7284489511
2018,0001134982,4468017
2018,0000277058,35044217
2018,0000740664,72088082
2018,0001046008,1151596
2018,0000930245,2093506
2018,0000789570,12789822582
2018,0001300524,26033653
2018,0001087022,8497227
2018,0000906553,2331640321
2018,0000933972,1650995
2018,0001063104,755760
2018,0000907242,682479323
2018,0000918580,105112722
2018,0001124524,322513100
2018,0000928658,307124479
2018,0000933738,15683062
2018,0001296445,2650172757
2018,0001090396,13082612
2018,0001011432,45580468
2018,0001084370,349327024
2018,0001133869,12737617
2018,0001212545,4180364506
2018,0001166708,1614776
2018,0001388320,44777077
2018,0001089061,923798
2018,0001058330,881000
2018,0001096934,22139551
2018,0001120370,20301668
2018,0000008504,6557530
2018,0001092662,97279459
2018,0001132509,163205955
2018,0001221548,3449720
2018,0001117171,10123377
2018,0001218683,7193167
2018,0001136174,151193906
2018,0001159036,2114876871
2018,0001171838,64308352
2018,0000928054,62171026
2018,0000315545,19230727
2018,0000704172,4688337
2018,0001423824,700347783
2018,0001322505,293622342
2018,0001304409,767179
2018,0001172178,1170018
2018,0001376231,7393929
2018,0001308547,4476593356
2018,0000849146,90515329
2018,0001333986,9296931933
2018,0000846475,97874328
2018,0001230524,145920
2018,0001304741,10078499
2018,0001316517,203241899
2018,0001384195,307548997
2018,0001466301,946704365
2018,0001612630,114268482
2018,0001501585,8174631000
2018,0001666138,1221360076
2018,0001434728,217718949
2018,0001514705,553599055
2018,0000819926,2261378
2018,0001689923,2237909669
2018,0001534992,422753626
2018,0001527590,443460497
2018,0001527675,11790000
2018,0001473334,12725836
2018,0001595248,16579815
2018,0001402479,10612686
2018,0001610250,834005863
2018,0001411879,14572750
2018,0001381105,1160232
2018,0001555177,47795596
2018,0001585790,2122553125
2018,0001569329,146990781
2018,0001561660,1826545442
2018,0001572386,22857760
2018,0001530746,19400019
2018,0001509892,103197331
2018,0001568319,4961539
2018,0001711291,436473398
2018,0001578987,126350108
2018,0001707502,949589901
2018,0001571329,114927128
2018,0001587523,1200618286
2018,0001581990,3199131839
2018,0001576336,32785365
2018,0001499961,22096468
2018,0001566610,49807652
2018,0001382943,230495490
2018,0001518715,573038216
2018,0000075362,20030041377
2018,0000012927,183143032000
2018,0000104918,2790426210
2018,0000106535,16377513047
2018,0000072333,7584791061
2018,0001164256,1494439
2018,0001297937,11583388
2018,0000059860,2805433
2018,0000719733,81558374
2018,0000351998,42202135
2018,0000780571,1863998518
2018,0000711034,5188102
2018,0001052595,201439842
2018,0001116942,1008779975
2018,0001318008,641844146
2018,0000746515,11751657643
2018,0000892222,277353022
2018,0000352991,298083
2018,0000789019,757640110460
2018,0000768408,18908996
2018,0000909832,102237192294
2018,0000752294,1944559
2018,0001001907,12750510
2018,0000768899,900797057
2018,0000766421,7502798423
2018,0001806931,285070148
2018,0000829224,76682844206
2018,0000802195,85327440
2018,0000887343,2658524722
2018,0000831355,3606377
2018,0000891293,42540410
2018,0000922330,9969858
2018,0000065770,60453165
2018,0001046327,86983156
2018,0001018724,734416195872
2018,0001433660,2269762935
2018,0001054721,19758198
2018,0000933136,1059794696
2018,0000936528,2176745291
2018,0001285819,545963730
2018,0001037016,444851780
2018,0000946673,1728729701
2018,0001083522,9761750
2018,0001130166,7560956
2018,0001048695,12128389861
2018,0001068875,1277928017
2018,0001040161,106159970
2018,0001043961,4679028
2018,0001093728,118898100
2018,0000006885,27110935
2018,0001505497,9936406
2018,0001041368,164518628
2018,0001048575,109429024
2018,0001046025,1095869190
2018,0001046050,185328671
2018,0001060736,9073865990
2018,0001406508,59943648
2018,0001069530,14636405
2018,0001069394,15701838
2018,0001074828,65191581
2018,0000093314,63957032
2018,0000719739,10113402094
2018,0001084554,16995404
2018,0001348036,2071633435
2018,0001099215,17037140
2018,0001101433,8577295
2018,0001119643,1203040
2018,0001114995,312453499
2018,0001212570,1049326
2018,0001140102,18859696
2018,0001144225,2691037
2018,0001192907,16041905
2018,0001137547,161933517
2018,0001261333,8171645510
2018,0001318605,57152665424
2018,0000838874,798494760
2018,0000808461,4260829882
2018,0001163370,226289760
2018,0000784977,4091867000
2018,0000912603,704840034
2018,0001674335,1465958398
2018,0001050797,5802655004
2018,0001001385,226729440
2018,0001023128,1719651816
2018,0000320187,92097407266
2018,0000060519,3136985929
2018,0000354908,6023674050
2018,0000730263,4998155290
2018,0000873303,7292461904
2018,0000923120,1867050044
2018,0000855658,896313307
2018,0000799233,1499256791
2018,0000949158,881664230
2018,0000831547,935492180
2018,0000838875,34205604
2018,0000922612,9147508
2018,0001085243,24289247
2018,0001025771,621451
2018,0001022183,12304630
2018,0001480170,34770368
2018,0001077771,3501816854
2018,0000037785,9783548050
2018,0001048167,607050000
2018,0000074925,1339951
2018,0000093410,207873145000
2018,0000047217,38199340000
2018,0000717605,4936715008
2018,0000771497,2024942635
2018,0000012208,5772891001
2018,0000745732,33994113703
2018,0000814547,6660938310
2018,0000087050,9726627
2018,0001111741,21267391
2018,0000109657,31089172
2018,0000021510,4184097043
2018,0000315213,6948371923
2018,0000006951,32320729380
2018,0000052795,1818399102
2018,0000023194,479595942
2018,0000050863,214188521000
2018,0000079661,51392810
2018,0000091847,281728055
2018,0000002488,18449056292
2018,0000039911,9535852450
2018,0000311094,1488182531
2018,0000719955,4328384904
2018,0000704532,661811308
2018,0000203527,10246908569
2018,0000320193,1090307521772
2018,0001040470,57079696
2018,0000759718,188852199
2018,0000353569,1920437747
2018,0000912093,2317469829
2018,0000752714,1244577380
2018,0000707549,28658696813
2018,0000711404,12693271137
2018,0000709283,82523848
2018,0000703361,4044234999
2018,0000915778,248597973
2018,0001177394,4130740807
2018,0000353203,99018252
2018,0000727634,4033386
2018,0000356171,1027818098
2018,0000864749,8265240788
2018,0000769397,32238099991
2018,0000702513,179015183
2018,0001015780,11156010268
2018,0000900075,13423454342
2018,0000818033,2023813706
2018,0000791915,4604004593
2018,0000743316,16405897535
2018,0000945617,15430216
2018,0000744825,13599321
2018,0001059579,24942
2018,0001078207,324679182
2018,0000919175,31070900
2018,0000867773,701192545
2018,0000811212,5778158
2018,0000924168,7472758
2018,0000882104,414248375
2018,0000316709,56084303177
2018,0001005286,388658445
2018,0000811596,1473441987
2018,0001051627,171989518
2018,0001094739,1786946004
2018,0000882095,80915905744
2018,0000833640,1788512409
2018,0000834365,222552192
2018,0000833040,170142922
2018,0000883975,5181230
2018,0000867374,1089503919
2018,0001574135,1605338756
2018,0000887359,754243839
2018,0001042074,467785946
2018,0001388430,448483064
2018,0000917273,832202195
2018,0001289340,63837156
2018,0001001902,119319799
2018,0000876343,115918164
2018,0000906709,5689311358
2018,0000881524,23704728
2018,0000879169,13532470164
2018,0000944075,8824664
2018,0001002517,4967426331
2018,0000926326,2426710453
2018,0000946486,159773690
2018,0001045810,87687500000
2018,0001058811,275997067
2018,0000920448,5699035
2018,0000920371,2488239337
2018,0001003607,11649545
2018,0000927653,22455065872
2018,0001082506,91683833
2018,0001004980,12318514055
2018,0001034842,383273078
2018,0001227025,298399316
2018,0001340652,551235554
2018,0001036848,14794492
2018,0001080014,1763142964
2018,0001097149,16751128327
2018,0001045609,36966002368
2018,0001104855,46526800
2018,0001122388,2189085414
2018,0001680062,153248229
2018,0001061983,345817175
2018,0001124610,16539705847
2018,0001082038,78291049
2018,0001072379,107523923
2018,0001217234,977989846
2018,0001108524,116257050934
2018,0001384905,5653619787
2018,0001085913,548604700
2018,0001125920,1352915986
2018,0001099941,170325782
2018,0001158863,1076528312
2018,0001129260,1187036501
2018,0001128189,18314623
2018,0001138118,13648847604
2018,0001288847,2569509988
2018,0001183765,148413487
2018,0000890447,40807670
2018,0001449488,104042501
2018,0001061630,3853990693
2018,0000733590,246887159
2018,0000030305,414421257
2018,0000034563,517150020
2018,0000919775,1008145600
2018,0000036047,2692363946
2018,0000861884,5012648585
2018,0000700841,39450531
2018,0000008818,7789181737
2018,0000063276,3448056283
2018,0000751365,65897890
2018,0000026076,1991009683
2018,0000014177,157029187
2018,0001047122,43639884687
2018,0000105132,2461570920
2018,0000021535,654056187
2018,0000029002,1615848764
2018,0000732026,15882155
2018,0000008598,3517487
2018,0000088941,3195680177
2018,0000064996,2861609476
2018,0000319815,94947105
2018,0000086759,44705160
2018,0000100625,20259063
2018,0000070318,1756821000
2018,0000051011,1039999
2018,0000100716,33859318
2018,0000005981,460560939
2018,0000350868,139080933
2018,0000022872,6399519
2018,0000095552,120342529
2018,0000056679,3021822546
2018,0000073756,1192246542
2018,0000077877,1966554832
2018,0000073290,35213483
2018,0000033073,151593390
2018,0000742112,142737130
2018,0000807882,2284828866
2018,0001368622,1302876237
2018,0001302215,1583763760
2018,0000075398,125174291
2018,0000920424,998829128
2018,0000708818,1088849041
2018,0000020639,12221326
2018,0000910521,4281964086
2018,0000049754,1192755241
2018,0001002037,15869219
2018,0000354950,208251026490
2018,0000801748,124751271
2018,0000937098,2955143473
2018,0000866829,801505933
2018,0000723533,127061
2018,0000318154,124047469063
2018,0001393311,35293117059
2018,0000354647,2838944112
2018,0000730255,476201560
2018,0000795266,1865869214
2018,0000912463,1542169714
2018,0000804328,105821353954
2018,0000704562,203876699
2018,0000722572,19554876
2018,0000923601,15762347
2018,0000718937,1408236445
2018,0000837465,1445881154
2018,0001104485,855049004
2018,0000758938,10752620
2018,0000773318,1581520
2018,0000890564,2859997971
2018,0000797468,46343493000
2018,0000867028,280784
2018,0000911216,192676992
2018,0001071993,83082490
2018,0000052988,10855663573
2018,0000826253,24888902
2018,0000827052,20023233321
2018,0000831641,3779301441
2018,0000845385,15072806
2018,0001009759,64433943
2018,0000844161,11662890
2018,0000883237,567654599
2018,0000879465,34333860
2018,0000942126,8420317
2018,0000860748,4297915108
2018,0000861842,2718471576
2018,0001015383,120184373
2018,0000866368,3582461192
2018,0000916529,69393715
2018,0000903129,1394843293
2018,0000920760,12500269276
2018,0001492165,571743130
2018,0000003570,15205026822
2018,0001324948,3155829056
2018,0001065837,3064519024
2018,0001156388,55499228
2018,0000934549,147925172
2018,0000910638,1161216131
2018,0001113513,53697037
2018,0001005101,20691397
2018,0000912242,6104682866
2018,0001205181,609067
2018,0001023994,11523411
2018,0001025557,2669060
2018,0001035443,12391365270
2018,0000937941,213979223
2018,0001001171,19595521
2018,0001496443,155234692
2018,0001084384,165014923
2018,0001023459,362062008
2018,0001025996,6334970713
2018,0001023298,32580925
2018,0001043222,438000
2018,0001039280,63590087
2018,0001377149,2508853
2018,0001056903,2463387448
2018,0001408057,256456
2018,0001069157,6310081112
2018,0001157408,673986166
2018,0001109242,626072348
2018,0001282631,50141752
2018,0001128361,1527296765
2018,0001169988,874447760
2018,0001178377,9171197
2018,0000225648,1758754097
2018,0001095651,623266923
2018,0000791963,336696127
2018,0001629210,29074442
2018,0000943819,14784839487
2018,0001016708,111418761
2018,0001041514,516308654
2018,0001098009,303540320
2018,0001059784,2183441
2018,0001054905,1508446024
2018,0001410738,120015139
2018,0001066764,1535170
2018,0001088034,26466415
2018,0001108320,94171612
2018,0001102432,18628957
2018,0001099590,13237657534
2018,0001138776,45336817
2018,0001182737,4404175
2018,0001066923,18765336
2018,0001142801,2205041
2018,0001168663,563476
2018,0001162896,13227262
2018,0001165639,2437356
2018,0001174891,1121768
2018,0001175151,255746711
2018,0001176309,85944941
2018,0001193158,5315576
2018,0001223533,77022214
2018,0001334933,264655924
2018,0001040721,3556662
2018,0001278465,62187
2018,0001306830,12034205000
2018,0001279695,27472865
2018,0001385329,601597
2018,0001295961,6303893
2018,0001309442,1765605
2018,0001347858,309759657
2018,0001368275,329958
2018,0001273441,849223636
2018,0001372954,452086
2018,0001383859,345762
2018,0001375793,586379
2018,0001377121,162771908
2018,0001435387,29648080
2018,0001342936,2563395
2018,0001384135,1277
2018,0001383394,4619923
2018,0001385799,14638093
2018,0001418135,36065724000
2018,0001409999,1203589
2018,0001393066,720069392
2018,0001415332,11460246
2018,0001413488,3677292
2018,0001389034,27254151
2018,0001404644,50840717
2018,0001376804,632241
2018,0001284450,572509
2018,0001425203,30495936
2018,0001413263,75814355
2018,0001405660,432192
2018,0001378125,341497155
2018,0001424404,1210779
2018,0001456802,11492043
2018,0001434842,16080654
2018,0001460602,72872151
2018,0001451929,8929380
2018,0001172298,20079378
2018,0001472468,2742434801
2018,0001479000,1146464
2018,0001498067,1996043
2018,0001669162,1179413597
2018,0001500123,120338075
2018,0001506983,3874293
2018,0001495932,429112438
2018,0001539680,42957371
2018,0001593222,405326748
2018,0001597846,257161838
2018,0001652842,681434523
2018,0000884624,993154241
2018,0001512927,88358007
2018,0000003453,1367401055
2018,0000063330,190348731
2018,0000046195,2810787981
2018,0000036377,3036020569
2018,0000354707,3987157836
2018,0000701347,710348706
2018,0001498382,14976495
2018,0001506742,21965895
2018,0001512922,6622402
2018,0001518487,279387646
2018,0001549084,77676399
2018,0001535955,27903238
2018,0001551906,1864754
2018,0001562733,15276656
2018,0001334589,21082739
2018,0001473086,22208000
2018,0001456212,21648110
2018,0001681941,19138490
2018,0001521847,218212734
2018,0001092896,27723436
2018,0001074690,33104270
2018,0000075053,2824448
2018,0001282957,66191883
2018,0001528437,1510934408
2018,0001608741,732531180
2018,0001090116,2714208716
2018,0001379384,1245666557
2018,0000850027,27213605
2018,0001196871,21964944
2018,0001196867,115954951
2018,0001196876,28526445
2018,0001259708,513808342
2018,0001490286,649364842
2018,0001169034,26545729
2018,0001233087,203889227
2018,0001195739,1082964679
2018,0000907573,68539770
2018,0001410380,266013
2018,0001776048,10962201
2018,0000895531,576298632
2018,0000880406,40482763
2018,0000793040,133358680
2018,0000818851,264617213
